[0.240 -> 0.480] 下 xia4
[36.800 -> 37.040] 半 ban4
[37.360 -> 37.600] 哥 ge1
[37.600 -> 37.840] 哥 ge1
[37.840 -> 38.080] 发 fa1
[38.080 -> 38.240] 短 duan3
[38.240 -> 38.480] 信 xin4
[38.480 -> 38.640] 给 gei2
[38.640 -> 38.960] 我 wo3
[39.200 -> 39.360] 让 rang4
[39.360 -> 39.520] 我 wo2
[39.520 -> 39.680] 给 gei3
[39.680 -> 39.920] 妈 ma1
[39.920 -> 40.080] 妈 ma1
[40.080 -> 40.240] 打 da3
[40.240 -> 40.400] 电 dian4
[40.400 -> 40.640] 话 hua4
[41.520 -> 41.760] 中 zhong1
[41.840 -> 42.000] 午 wu3
[42.000 -> 42.160] 跟 gen1
[42.160 -> 42.400] 妈 ma1
[42.400 -> 42.560] 妈 ma1
[42.560 -> 42.720] 通 tong1
[42.720 -> 42.960] 电 dian4
[42.960 -> 43.280] 话 hua4
[43.440 -> 43.600] 我 wo3
[43.600 -> 43.920] 真 zhen1
[43.920 -> 44.160] 高 gao1
[44.160 -> 44.400] 兴 xing1
[45.200 -> 45.360] 爸 ba4
[45.360 -> 45.520] 爸 ba4
[45.520 -> 45.760] 妈 ma1
[45.760 -> 45.920] 妈 ma1
[45.920 -> 46.240] 身 shen1
[46.240 -> 46.400] 体 ti3
[46.400 -> 46.560] 都 dou1
[46.560 -> 46.800] 很 hen2
[46.800 -> 47.200] 好 hao3
[47.680 -> 47.840] 他 ta1
[47.840 -> 48.000] 们 men5
[48.000 -> 48.240] 工 gong1
[48.240 -> 48.400] 作 zuo4
[48.400 -> 48.560] 都 dou1
[48.560 -> 48.800] 很 hen3
[48.800 -> 49.120] 忙 mang2
[49.600 -> 49.840] 妈 ma1
[49.840 -> 50.080] 妈 ma1
[50.080 -> 50.320] 让 rang4
[50.320 -> 50.480] 我 wo3
[50.560 -> 50.720] 问 wen4
[50.720 -> 50.960] 外 wai4
[50.960 -> 51.200] 婆 po2
[51.200 -> 51.520] 好 hao3
[52.320 -> 52.480] 我 wo3
[52.480 -> 52.640] 告 gao4
[52.640 -> 52.800] 诉 su4
[52.800 -> 53.120] 他 ta1
[53.280 -> 53.440] 外 wai4
[53.440 -> 53.680] 婆 po2
[53.680 -> 53.920] 身 shen1
[53.920 -> 54.080] 体 ti2
[54.080 -> 54.320] 很 hen2
[54.320 -> 54.640] 好 hao3
[55.120 -> 55.360] 哥 ge1
[55.360 -> 55.520] 哥 ge1
[55.520 -> 55.680] 和 he2
[55.680 -> 55.920] 弟 di4
[55.920 -> 56.160] 弟 di4
[56.400 -> 56.560] 也 ye3
[56.560 -> 56.800] 都 dou1
[56.800 -> 56.960] 很 hen2
[56.960 -> 57.280] 好 hao3
[58.080 -> 58.240] 哥 ge1
[58.240 -> 58.480] 哥 ge1
[58.480 -> 58.640] 可 ke3
[58.640 -> 58.800] 能 neng2
[58.800 -> 59.040] 回 hui2
[59.040 -> 59.440] 国 guo2
[59.600 -> 59.840] 弟 di4
[59.840 -> 60.080] 弟 di4
[60.080 -> 60.240] 去 qu4
[60.240 -> 60.480] 旅 lv3
[60.480 -> 60.720] 行 xing2
[60.720 -> 60.880] 了 le5
[61.760 -> 61.920] 我 wo3
[61.920 -> 62.080] 现 xian4
[62.080 -> 62.320] 在 zai4
[62.320 -> 62.480] 有 you2
[62.480 -> 62.720] 很 hen3
[62.720 -> 62.880] 多 duo1
[62.880 -> 63.120] 中 zhong1
[63.120 -> 63.280] 国 guo2
[63.280 -> 63.520] 朋 peng2
[63.520 -> 63.760] 友 you3
[64.000 -> 64.080] 我 wo3
[64.080 -> 64.240] 会 hui4
[64.240 -> 64.400] 用 yong4
[64.400 -> 64.640] 汉 han4
[64.640 -> 64.880] 语 yu3
[64.880 -> 65.120] 词 ci2
[65.120 -> 65.280] 典 dian3
[65.280 -> 65.520] 了 le5
[65.760 -> 66.000] 还 hai2
[66.000 -> 66.160] 会 hui4
[66.160 -> 66.480] 上 shang4
[66.560 -> 66.800] 中 zhong1
[66.800 -> 66.960] 文 wen2
[66.960 -> 67.200] 网 wang3
[67.200 -> 67.360] 了 le5
[68.240 -> 68.400] 爸 ba4
[68.400 -> 68.480] 爸 ba4
[68.480 -> 68.720] 妈 ma1
[68.720 -> 69.040] 妈 ma1
[69.040 -> 69.200] 要 yao4
[69.200 -> 69.360] 给 gei2
[69.360 -> 69.600] 我 wo3
[69.600 -> 69.920] 寄 ji4
[69.920 -> 69.920] 一 yi2
[69.920 -> 70.160] 件 jian4
[70.160 -> 70.400] 圣 sheng4
[70.400 -> 70.640] 诞 dan4
[70.640 -> 70.800] 礼 li3
[70.800 -> 71.120] 物 wu4
[71.520 -> 71.600] 我 wo3
[71.600 -> 71.760] 还 hai2
[71.760 -> 72.080] 不 bu4
[72.080 -> 72.160] 知 zhi1
[72.160 -> 72.480] 道 dao4
[72.560 -> 72.800] 那 na4
[72.800 -> 72.960] 是 shi4
[72.960 -> 73.120] 什 shen2
[73.120 -> 73.280] 么 me5
[73.280 -> 73.520] 礼 li3
[73.520 -> 73.760] 物 wu4
